time_index,incidence,region,category,classification,mom_variation,nature
2024-12-01,0.1121,NOA,División,Restaurantes y hoteles,,Servicios
2024-12-01,0.0823,NOA,División,Salud,,Servicios
2024-12-01,0.1052,NOA,División,Transporte,,Servicios
2024-12-01,0.1432,NOA,División,Vivienda y servicios básicos,,Servicios
2024-12-01,0.027,NOA,Nivel General,Total,2.717,
2024-12-01,-0.0018,Pampeana,Análisis,Estacionales,-1.4536,
2024-12-01,0.0206,Pampeana,Análisis,Núcleo,2.943,
2024-12-01,0.0064,Pampeana,Análisis,Regulados,3.5723,
2024-12-01,0.3195,Pampeana,División,Alimentos y bebidas,,Bienes
2024-12-01,0.035,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2024-12-01,0.0441,Pampeana,División,Bienes y servicios varios,,Mixto
2024-12-01,0.0356,Pampeana,División,Comunicación,,Servicios
2024-12-01,0.0144,Pampeana,División,Educación,,Servicios
2024-12-01,0.0605999999999999,Pampeana,División,Equipamiento del hogar,,Bienes
2024-12-01,0.0908,Pampeana,División,Prendas de vestir y calzado,,Bienes
2024-12-01,0.0716,Pampeana,División,Recreación y cultura,,Mixto
2024-12-01,0.1081,Pampeana,División,Restaurantes y hoteles,,Servicios
2024-12-01,0.113,Pampeana,División,Salud,,Servicios
2024-12-01,0.1339,Pampeana,División,Transporte,,Servicios
2024-12-01,0.1177999999999999,Pampeana,División,Vivienda y servicios básicos,,Servicios
2024-12-01,0.025,Pampeana,Nivel General,Total,2.5252,
2024-12-01,-0.0021,Patagonia,Análisis,Estacionales,-1.7693,
2024-12-01,0.0196,Patagonia,Análisis,Núcleo,2.9372,
2024-12-01,0.009,Patagonia,Análisis,Regulados,4.2739,
2024-12-01,0.0056,Patagonia,División,Alimentos y bebidas,,Bienes
2024-12-01,0.0006,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2024-12-01,0.0009,Patagonia,División,Bienes y servicios varios,,Mixto
2024-12-01,0.0012,Patagonia,División,Comunicación,,Servicios
2024-12-01,0.0002,Patagonia,División,Educación,,Servicios
2024-12-01,0.0012,Patagonia,División,Equipamiento del hogar,,Bienes
2024-12-01,0.003,Patagonia,División,Prendas de vestir y calzado,,Bienes
2024-12-01,0.0016,Patagonia,División,Recreación y cultura,,Mixto
2024-12-01,0.0031,Patagonia,División,Restaurantes y hoteles,,Servicios
2024-12-01,0.0008,Patagonia,División,Salud,,Servicios
2024-12-01,0.0031,Patagonia,División,Transporte,,Servicios
2024-12-01,0.0052,Patagonia,División,Vivienda y servicios básicos,,Servicios
2024-12-01,0.026,Patagonia,Nivel General,Total,2.6496,
2025-01-01,0.0001,Cuyo,Análisis,Estacionales,0.0829,
2025-01-01,0.0161,Cuyo,Análisis,Núcleo,2.3439,
2025-01-01,0.0034999999999999,Cuyo,Análisis,Regulados,1.6286,
2025-01-01,0.0033,Cuyo,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0006,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0008,Cuyo,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0005,Cuyo,División,Comunicación,,Servicios
2025-01-01,0.0,Cuyo,División,Educación,,Servicios
2025-01-01,0.0014,Cuyo,División,Equipamiento del hogar,,Bienes
2025-01-01,0.0009,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.0022,Cuyo,División,Recreación y cultura,,Mixto
2025-01-01,0.0044,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0017,Cuyo,División,Salud,,Servicios
2025-01-01,0.0011,Cuyo,División,Transporte,,Servicios
2025-01-01,0.0029,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.02,Cuyo,Nivel General,Total,1.9666,
2025-01-01,0.0005,GBA,Análisis,Estacionales,0.458,
2025-01-01,0.0153,GBA,Análisis,Núcleo,2.254,
2025-01-01,0.0044,GBA,Análisis,Regulados,2.0285,
2025-01-01,0.0046999999999999,GBA,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0007,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0011,GBA,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0007,GBA,División,Comunicación,,Servicios
2025-01-01,0.0001,GBA,División,Educación,,Servicios
2025-01-01,0.0009,GBA,División,Equipamiento del hogar,,Bienes
2025-01-01,-0.0018,GBA,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.002,GBA,División,Recreación y cultura,,Mixto
2025-01-01,0.0064,GBA,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0025,GBA,División,Salud,,Servicios
2025-01-01,0.001,GBA,División,Transporte,,Servicios
2025-01-01,0.0022,GBA,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.02,GBA,Nivel General,Total,2.0234,
2025-01-01,-0.0018,NEA,Análisis,Estacionales,-1.6329,
2025-01-01,0.0187,NEA,Análisis,Núcleo,2.7188,
2025-01-01,0.008,NEA,Análisis,Regulados,3.976,
2025-01-01,0.0065,NEA,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0008,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0004,NEA,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0005,NEA,División,Comunicación,,Servicios
2025-01-01,0.0003,NEA,División,Educación,,Servicios
2025-01-01,0.001,NEA,División,Equipamiento del hogar,,Bienes
2025-01-01,0.001,NEA,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.001,NEA,División,Recreación y cultura,,Mixto
2025-01-01,0.0028,NEA,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0012,NEA,División,Salud,,Servicios
2025-01-01,0.0042,NEA,División,Transporte,,Servicios
2025-01-01,0.005,NEA,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.025,NEA,Nivel General,Total,2.4797,
2025-01-01,-0.0003,NOA,Análisis,Estacionales,-0.2856,
2025-01-01,0.0194,NOA,Análisis,Núcleo,2.8022,
2025-01-01,0.0068,NOA,Análisis,Regulados,3.515,
2025-01-01,0.0072,NOA,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0005,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0006,NOA,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0006,NOA,División,Comunicación,,Servicios
2025-01-01,0.0001,NOA,División,Educación,,Servicios
2025-01-01,0.001,NOA,División,Equipamiento del hogar,,Bienes
2025-01-01,0.0006,NOA,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.0011,NOA,División,Recreación y cultura,,Mixto
2025-01-01,0.0052,NOA,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0022,NOA,División,Salud,,Servicios
2025-01-01,0.0018,NOA,División,Transporte,,Servicios
2025-01-01,0.0049,NOA,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.026,NOA,Nivel General,Total,2.585,
2025-01-01,0.0009,Pampeana,Análisis,Estacionales,0.762,
2025-01-01,0.0167,Pampeana,Análisis,Núcleo,2.3827,
2025-01-01,0.0059,Pampeana,Análisis,Regulados,3.228,
2025-01-01,0.0056,Pampeana,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0007,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0006,Pampeana,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0005,Pampeana,División,Comunicación,,Servicios
2025-01-01,0.0,Pampeana,División,Educación,,Servicios
2025-01-01,0.0009,Pampeana,División,Equipamiento del hogar,,Bienes
2025-01-01,0.0007,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.0013,Pampeana,División,Recreación y cultura,,Mixto
2025-01-01,0.0048,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0021,Pampeana,División,Salud,,Servicios
2025-01-01,0.0014,Pampeana,División,Transporte,,Servicios
2025-01-01,0.0049,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.023,Pampeana,Nivel General,Total,2.348,
2025-01-01,-0.0007,Patagonia,Análisis,Estacionales,-0.5943,
2025-01-01,0.0207,Patagonia,Análisis,Núcleo,3.087,
2025-01-01,0.0051,Patagonia,Análisis,Regulados,2.3665,
2025-01-01,0.0065,Patagonia,División,Alimentos y bebidas,,Bienes
2025-01-01,0.0006,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-01-01,0.0006,Patagonia,División,Bienes y servicios varios,,Mixto
2025-01-01,0.0005,Patagonia,División,Comunicación,,Servicios
2025-01-01,0.0,Patagonia,División,Educación,,Servicios
2025-01-01,0.0011,Patagonia,División,Equipamiento del hogar,,Bienes
2025-01-01,0.0013,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-01-01,0.0018,Patagonia,División,Recreación y cultura,,Mixto
2025-01-01,0.0036,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-01-01,0.0018,Patagonia,División,Salud,,Servicios
2025-01-01,0.0029,Patagonia,División,Transporte,,Servicios
2025-01-01,0.0043,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-01-01,0.025,Patagonia,Nivel General,Total,2.506,
2025-02-01,-0.0024,Cuyo,Análisis,Estacionales,-2.4558,
2025-02-01,0.023,Cuyo,Análisis,Núcleo,3.3345,
2025-02-01,0.0060999999999999,Cuyo,Análisis,Regulados,2.8756,
2025-02-01,0.0118,Cuyo,División,Alimentos y bebidas,,Bienes
2025-02-01,0.0004,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0011,Cuyo,División,Bienes y servicios varios,,Mixto
2025-02-01,0.0005,Cuyo,División,Comunicación,,Servicios
2025-02-01,0.0001,Cuyo,División,Educación,,Servicios
2025-02-01,0.0007,Cuyo,División,Equipamiento del hogar,,Bienes
2025-02-01,-0.0007,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0008,Cuyo,División,Recreación y cultura,,Mixto
2025-02-01,0.0027,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0019,Cuyo,División,Salud,,Servicios
2025-02-01,0.0018,Cuyo,División,Transporte,,Servicios
2025-02-01,0.0056999999999999,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.027,Cuyo,Nivel General,Total,2.6714,
2025-02-01,-0.001,GBA,Análisis,Estacionales,-1.029,
2025-02-01,0.0187999999999999,GBA,Análisis,Núcleo,2.7511,
2025-02-01,0.0046,GBA,Análisis,Regulados,2.1074,
2025-02-01,0.0127,GBA,División,Alimentos y bebidas,,Bienes
2025-02-01,0.0009,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0022,GBA,División,Bienes y servicios varios,,Mixto
2025-02-01,0.0013,GBA,División,Comunicación,,Servicios
2025-02-01,0.0005,GBA,División,Educación,,Servicios
2025-02-01,0.0016,GBA,División,Equipamiento del hogar,,Bienes
2025-02-01,-0.0014,GBA,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0039,GBA,División,Recreación y cultura,,Mixto
2025-02-01,0.0088,GBA,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0044,GBA,División,Salud,,Servicios
2025-02-01,0.0028,GBA,División,Transporte,,Servicios
2025-02-01,0.0053,GBA,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.022,GBA,Nivel General,Total,2.2348,
2025-02-01,-0.001,NEA,Análisis,Estacionales,-0.9418,
2025-02-01,0.0153,NEA,Análisis,Núcleo,2.2176,
2025-02-01,0.0049,NEA,Análisis,Regulados,2.3931,
2025-02-01,0.0163,NEA,División,Alimentos y bebidas,,Bienes
2025-02-01,0.001,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0013,NEA,División,Bienes y servicios varios,,Mixto
2025-02-01,0.001,NEA,División,Comunicación,,Servicios
2025-02-01,0.0013,NEA,División,Educación,,Servicios
2025-02-01,0.0018,NEA,División,Equipamiento del hogar,,Bienes
2025-02-01,0.0008,NEA,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0019,NEA,División,Recreación y cultura,,Mixto
2025-02-01,0.0025,NEA,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0025,NEA,División,Salud,,Servicios
2025-02-01,0.0062,NEA,División,Transporte,,Servicios
2025-02-01,0.0077,NEA,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.019,NEA,Nivel General,Total,1.9112,
2025-02-01,0.0001,NOA,Análisis,Estacionales,0.1212,
2025-02-01,0.0204999999999999,NOA,Análisis,Núcleo,2.9461,
2025-02-01,0.0051,NOA,Análisis,Regulados,2.6567,
2025-02-01,0.02,NOA,División,Alimentos y bebidas,,Bienes
2025-02-01,0.0009,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0015,NOA,División,Bienes y servicios varios,,Mixto
2025-02-01,0.0011,NOA,División,Comunicación,,Servicios
2025-02-01,0.0005,NOA,División,Educación,,Servicios
2025-02-01,0.0016,NOA,División,Equipamiento del hogar,,Bienes
2025-02-01,0.0012,NOA,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0018,NOA,División,Recreación y cultura,,Mixto
2025-02-01,0.0084,NOA,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0036,NOA,División,Salud,,Servicios
2025-02-01,0.004,NOA,División,Transporte,,Servicios
2025-02-01,0.0075,NOA,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.026,NOA,Nivel General,Total,2.5752,
2025-02-01,-0.0006,Pampeana,Análisis,Estacionales,-0.5255,
2025-02-01,0.0217,Pampeana,Análisis,Núcleo,3.0849,
2025-02-01,0.004,Pampeana,Análisis,Regulados,2.1696,
2025-02-01,0.0152,Pampeana,División,Alimentos y bebidas,,Bienes
2025-02-01,0.0012,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0016,Pampeana,División,Bienes y servicios varios,,Mixto
2025-02-01,0.001,Pampeana,División,Comunicación,,Servicios
2025-02-01,0.0002,Pampeana,División,Educación,,Servicios
2025-02-01,0.0012,Pampeana,División,Equipamiento del hogar,,Bienes
2025-02-01,0.0012,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0040999999999999,Pampeana,División,Recreación y cultura,,Mixto
2025-02-01,0.0070999999999999,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0043,Pampeana,División,Salud,,Servicios
2025-02-01,0.0036,Pampeana,División,Transporte,,Servicios
2025-02-01,0.0084,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.025,Pampeana,Nivel General,Total,2.5049,
2025-02-01,-0.0006,Patagonia,Análisis,Estacionales,-0.5173,
2025-02-01,0.0237999999999999,Patagonia,Análisis,Núcleo,3.5354,
2025-02-01,0.0089,Patagonia,Análisis,Regulados,4.1338,
2025-02-01,0.0127,Patagonia,División,Alimentos y bebidas,,Bienes
2025-02-01,0.0005,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-02-01,0.0011,Patagonia,División,Bienes y servicios varios,,Mixto
2025-02-01,0.0007,Patagonia,División,Comunicación,,Servicios
2025-02-01,0.0011,Patagonia,División,Educación,,Servicios
2025-02-01,0.001,Patagonia,División,Equipamiento del hogar,,Bienes
2025-02-01,0.0002,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-02-01,0.0011,Patagonia,División,Recreación y cultura,,Mixto
2025-02-01,0.0027,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-02-01,0.0012,Patagonia,División,Salud,,Servicios
2025-02-01,0.0017,Patagonia,División,Transporte,,Servicios
2025-02-01,0.0079,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-02-01,0.032,Patagonia,Nivel General,Total,3.2083,
2025-03-01,0.0103,Cuyo,Análisis,Estacionales,11.0922,
2025-03-01,0.0197,Cuyo,Análisis,Núcleo,2.8323,
2025-03-01,0.0053,Cuyo,Análisis,Regulados,2.4728,
2025-03-01,0.0173,Cuyo,División,Alimentos y bebidas,,Bienes
2025-03-01,0.0002,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0009,Cuyo,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0004,Cuyo,División,Comunicación,,Servicios
2025-03-01,0.0033,Cuyo,División,Educación,,Servicios
2025-03-01,0.0007,Cuyo,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0042,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0006,Cuyo,División,Recreación y cultura,,Mixto
2025-03-01,0.0018,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0014,Cuyo,División,Salud,,Servicios
2025-03-01,0.0014,Cuyo,División,Transporte,,Servicios
2025-03-01,0.0031,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.035,Cuyo,Nivel General,Total,3.5227,
2025-03-01,0.0093999999999999,GBA,Análisis,Estacionales,9.7433,
2025-03-01,0.0218,GBA,Análisis,Núcleo,3.1788,
2025-03-01,0.0074,GBA,Análisis,Regulados,3.3792,
2025-03-01,0.0292,GBA,División,Alimentos y bebidas,,Bienes
2025-03-01,0.0012,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0037,GBA,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0021,GBA,División,Comunicación,,Servicios
2025-03-01,0.0046999999999999,GBA,División,Educación,,Servicios
2025-03-01,0.0024,GBA,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0029,GBA,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0037,GBA,División,Recreación y cultura,,Mixto
2025-03-01,0.0137,GBA,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0063,GBA,División,Salud,,Servicios
2025-03-01,0.0048,GBA,División,Transporte,,Servicios
2025-03-01,0.0085,GBA,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.039,GBA,Nivel General,Total,3.8543,
2025-03-01,0.0063,NEA,Análisis,Estacionales,5.991,
2025-03-01,0.021,NEA,Análisis,Núcleo,3.038,
2025-03-01,0.004,NEA,Análisis,Regulados,1.958,
2025-03-01,0.0374,NEA,División,Alimentos y bebidas,,Bienes
2025-03-01,0.0009,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0023,NEA,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0015,NEA,División,Comunicación,,Servicios
2025-03-01,0.0037,NEA,División,Educación,,Servicios
2025-03-01,0.0022,NEA,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0017,NEA,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0026,NEA,División,Recreación y cultura,,Mixto
2025-03-01,0.0044,NEA,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0039,NEA,División,Salud,,Servicios
2025-03-01,0.0069,NEA,División,Transporte,,Servicios
2025-03-01,0.0097,NEA,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.031,NEA,Nivel General,Total,3.1284,
2025-03-01,0.0089,NOA,Análisis,Estacionales,8.2007,
2025-03-01,0.027,NOA,Análisis,Núcleo,3.8715,
2025-03-01,0.0074,NOA,Análisis,Regulados,3.8032,
2025-03-01,0.0426,NOA,División,Alimentos y bebidas,,Bienes
2025-03-01,0.001,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0022,NOA,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0015,NOA,División,Comunicación,,Servicios
2025-03-01,0.006,NOA,División,Educación,,Servicios
2025-03-01,0.0025,NOA,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0043,NOA,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0023,NOA,División,Recreación y cultura,,Mixto
2025-03-01,0.0144,NOA,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0054,NOA,División,Salud,,Servicios
2025-03-01,0.0058,NOA,División,Transporte,,Servicios
2025-03-01,0.0098,NOA,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.043,NOA,Nivel General,Total,4.3292,
2025-03-01,0.0081999999999999,Pampeana,Análisis,Estacionales,7.3976,
2025-03-01,0.0225,Pampeana,Análisis,Núcleo,3.1831,
2025-03-01,0.0054,Pampeana,Análisis,Regulados,2.9692,
2025-03-01,0.0338,Pampeana,División,Alimentos y bebidas,,Bienes
2025-03-01,0.0015,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0024,Pampeana,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0016,Pampeana,División,Comunicación,,Servicios
2025-03-01,0.0032,Pampeana,División,Educación,,Servicios
2025-03-01,0.0023,Pampeana,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0049,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0042,Pampeana,División,Recreación y cultura,,Mixto
2025-03-01,0.0108,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0059,Pampeana,División,Salud,,Servicios
2025-03-01,0.006,Pampeana,División,Transporte,,Servicios
2025-03-01,0.0106,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.036,Pampeana,Nivel General,Total,3.6114,
2025-03-01,0.0037,Patagonia,Análisis,Estacionales,3.3839,
2025-03-01,0.02,Patagonia,Análisis,Núcleo,2.9538,
2025-03-01,0.0093999999999999,Patagonia,Análisis,Regulados,4.3714,
2025-03-01,0.0088,Patagonia,División,Alimentos y bebidas,,Bienes
2025-03-01,0.0003,Patagonia,División,Bebidas alcohólicas y tabaco,,Bienes
2025-03-01,0.0007,Patagonia,División,Bienes y servicios varios,,Mixto
2025-03-01,0.0007,Patagonia,División,Comunicación,,Servicios
2025-03-01,0.004,Patagonia,División,Educación,,Servicios
2025-03-01,0.0012,Patagonia,División,Equipamiento del hogar,,Bienes
2025-03-01,0.0042,Patagonia,División,Prendas de vestir y calzado,,Bienes
2025-03-01,0.0012,Patagonia,División,Recreación y cultura,,Mixto
2025-03-01,0.0031,Patagonia,División,Restaurantes y hoteles,,Servicios
2025-03-01,0.0015,Patagonia,División,Salud,,Servicios
2025-03-01,0.0021,Patagonia,División,Transporte,,Servicios
2025-03-01,0.0053,Patagonia,División,Vivienda y servicios básicos,,Servicios
2025-03-01,0.033,Patagonia,Nivel General,Total,3.3067,
2025-04-01,0.019,Cuyo,Análisis,Estacionales,1.899,
2025-04-01,0.033,Cuyo,Análisis,Núcleo,3.2203,
2025-04-01,0.019,Cuyo,Análisis,Regulados,2.1076,
2025-04-01,0.0107,Cuyo,División,Alimentos y bebidas,,Bienes
2025-04-01,0.0007,Cuyo,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0014,Cuyo,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0006,Cuyo,División,Comunicación,,Servicios
2025-04-01,0.0007,Cuyo,División,Educación,,Servicios
2025-04-01,0.0004,Cuyo,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0031,Cuyo,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0012,Cuyo,División,Recreación y cultura,,Mixto
2025-04-01,0.0032,Cuyo,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0019,Cuyo,División,Salud,,Servicios
2025-04-01,0.0032,Cuyo,División,Transporte,,Servicios
2025-04-01,0.0015,Cuyo,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.0289999999999999,Cuyo,Nivel General,Total,2.8546,
2025-04-01,0.019,GBA,Análisis,Estacionales,1.6888,
2025-04-01,0.032,GBA,Análisis,Núcleo,3.2416,
2025-04-01,0.018,GBA,Análisis,Regulados,1.7394,
2025-04-01,0.037,GBA,División,Alimentos y bebidas,,Bienes
2025-04-01,0.002,GBA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0046999999999999,GBA,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0028,GBA,División,Comunicación,,Servicios
2025-04-01,0.0053,GBA,División,Educación,,Servicios
2025-04-01,0.0031,GBA,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0067,GBA,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0056999999999999,GBA,División,Recreación y cultura,,Mixto
2025-04-01,0.0194,GBA,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0093,GBA,División,Salud,,Servicios
2025-04-01,0.0069,GBA,División,Transporte,,Servicios
2025-04-01,0.0103,GBA,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.0279999999999999,GBA,Nivel General,Total,2.7578,
2025-04-01,0.018,NEA,Análisis,Estacionales,1.8385,
2025-04-01,0.033,NEA,Análisis,Núcleo,2.997,
2025-04-01,0.018,NEA,Análisis,Regulados,1.9587,
2025-04-01,0.0498,NEA,División,Alimentos y bebidas,,Bienes
2025-04-01,0.0016,NEA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0032,NEA,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0024,NEA,División,Comunicación,,Servicios
2025-04-01,0.0042,NEA,División,Educación,,Servicios
2025-04-01,0.0026,NEA,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0045,NEA,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0044,NEA,División,Recreación y cultura,,Mixto
2025-04-01,0.0074,NEA,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0054,NEA,División,Salud,,Servicios
2025-04-01,0.0086,NEA,División,Transporte,,Servicios
2025-04-01,0.0116,NEA,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.0279999999999999,NEA,Nivel General,Total,2.6624,
2025-04-01,0.018,NOA,Análisis,Estacionales,1.9182,
2025-04-01,0.03,NOA,Análisis,Núcleo,3.3028,
2025-04-01,0.02,NOA,Análisis,Regulados,1.8531,
2025-04-01,0.0557,NOA,División,Alimentos y bebidas,,Bienes
2025-04-01,0.0015,NOA,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0031,NOA,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0027,NOA,División,Comunicación,,Servicios
2025-04-01,0.0064,NOA,División,Educación,,Servicios
2025-04-01,0.0029,NOA,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0084,NOA,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0046999999999999,NOA,División,Recreación y cultura,,Mixto
2025-04-01,0.0184,NOA,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0072,NOA,División,Salud,,Servicios
2025-04-01,0.0069999999999999,NOA,División,Transporte,,Servicios
2025-04-01,0.0113,NOA,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.027,NOA,Nivel General,Total,2.8668,
2025-04-01,0.017,Pampeana,Análisis,Estacionales,1.7706,
2025-04-01,0.032,Pampeana,Análisis,Núcleo,3.2542,
2025-04-01,0.017,Pampeana,Análisis,Regulados,1.7632,
2025-04-01,0.0437,Pampeana,División,Alimentos y bebidas,,Bienes
2025-04-01,0.0023,Pampeana,División,Bebidas alcohólicas y tabaco,,Bienes
2025-04-01,0.0033,Pampeana,División,Bienes y servicios varios,,Mixto
2025-04-01,0.0024,Pampeana,División,Comunicación,,Servicios
2025-04-01,0.0036,Pampeana,División,Educación,,Servicios
2025-04-01,0.0027,Pampeana,División,Equipamiento del hogar,,Bienes
2025-04-01,0.0077,Pampeana,División,Prendas de vestir y calzado,,Bienes
2025-04-01,0.0086,Pampeana,División,Recreación y cultura,,Mixto
2025-04-01,0.0148,Pampeana,División,Restaurantes y hoteles,,Servicios
2025-04-01,0.0081,Pampeana,División,Salud,,Servicios
2025-04-01,0.0079,Pampeana,División,Transporte,,Servicios
2025-04-01,0.0124,Pampeana,División,Vivienda y servicios básicos,,Servicios
2025-04-01,0.0279999999999999,Pampeana,Nivel General,Total,2.8135,
2025-04-01,0.019,Patagonia,Análisis,Estacionales,4.8563,
